legislator_id,nombre,distrito,bloque,mandato_inicio,mandato_fin,foto
HCDN1462,"Perez, Raul Joaquin",Buenos Aires,Federal Unidos por una Nueva Argentina,2015-12-10,2019-12-09,
HCDN0783,"Perie, Hugo Ruben",Corrientes,Frente para la Victoria - Pj,2007-12-10,2011-08-15,
HCDN1039,"Perie, Julia Argentina",Misiones,Frente para la Victoria - Pj,2007-12-10,2011-12-09,
HCDN1039,"Perie, Julia Argentina",Misiones,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN1289,"Perotti, Omar Angel",Santa Fe,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN1231,"Perroni, Ana Maria",Corrientes,Frente para la Victoria - Pj,2007-12-10,2011-12-09,
HCDN1231,"Perroni, Ana Maria",Corrientes,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN2404,"Pertile, Elda",Chaco,Frente de Todos,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2404.jpg
HCDN1385,"Petri, Luis",Mendoza,Ucr,2013-12-10,2017-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1385.jpg
HCDN1385,"Petri, Luis",Mendoza,Ucr,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1385.jpg
HCDN1385,"Petri, Luis",Mendoza,La Libertad Avanza,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1385.jpg
HCDN3228,"Petrovich, Maria Lorena",Buenos Aires,La Libertad Avanza,2023-12-10,2027-12-09,
HCDN3051,"Picat, Luis Albino",Córdoba,La Libertad Avanza,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3051.jpg
HCDN2405,"Piccolomini, Maria Carla",Buenos Aires,Pro,2017-12-10,2021-12-09,
HCDN0022,"Pichetto, Miguel Angel",Buenos Aires,Encuentro Federal,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN0022.jpg
HCDN3050,"Picon Martinez, Nancy Viviana",San Juan,Produccion y Trabajo,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3050.jpg
HCDN1201,"Piemonte, Hector Horacio",Buenos Aires,Coalicion Civica - Ari,2009-12-10,2013-12-09,
HCDN1290,"Pietragalla Corti, Horacio",Buenos Aires,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN1290,"Pietragalla Corti, Horacio",Buenos Aires,Frente de Todos,2017-12-10,2019-12-10,
HCDN1290,"Pietragalla Corti, Horacio",Buenos Aires,Unión por la Patria,2025-12-10,2029-12-09,
HCDN1202,"Pilatti Vergara, Maria Ines",Chaco,Frente para la Victoria - Pj,2009-12-10,2013-12-09,
HCDN0785,"Pinedo, Federico",CABA,Pro,2007-12-10,2011-12-09,
HCDN0785,"Pinedo, Federico",CABA,Pro y Union por entre Rios,2011-12-10,2015-12-02,
HCDN1133,"Pinto, Sergio Damian",Mendoza,Ucr,2007-12-10,2011-12-09,
HCDN2940,"Piparo, Carolina",Buenos Aires,La Libertad Avanza,2021-12-10,2025-12-01,https://api.argentinadatos.com/static/diputados/diputados/HCDN2940.jpg
HCDN1469,"Pitiot, Carla Betina",CABA,Federal Unidos por una Nueva Argentina,2015-12-10,2019-12-09,
HCDN3242,"Pitrola, Nestor",Buenos Aires,Partido Obrero en el Frente de Izquierda y de Trabajadores,2023-12-10,2027-12-09,
HCDN1348,"Pitrola, Nestor Antonio",Buenos Aires,Frente de Izquierda y de los Trabajadores,2013-12-10,2015-06-09,
HCDN1348,"Pitrola, Nestor Antonio",Buenos Aires,Frente de Izquierda y de los Trabajadores,2015-12-10,2017-06-10,
HCDN1203,"Plaini, Francisco Omar",Buenos Aires,"Cultura, Educacion y Trabajo",2009-12-10,2013-12-09,
HCDN1203,"Plaini, Francisco Omar",Buenos Aires,"Cultura, Educacion y Trabajo",2013-12-10,2017-12-09,
HCDN0818,"Poggi, Claudio Javier",San Luis,Avanzar San Luis,2015-12-10,2017-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN0818.jpg
HCDN0818,"Poggi, Claudio Javier",San Luis,Avanzar San Luis,2021-12-10,2023-11-01,https://api.argentinadatos.com/static/diputados/diputados/HCDN0818.jpg
HCDN3082,"Pokoik, Lorena",CABA,Unión por la Patria,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3082.jpg
HCDN2929,"Polini, Juan Carlos",Chaco,Democracia para Siempre,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2929.jpg
HCDN2353,"Polledo, Carmen",CABA,Pro,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2353.jpg
HCDN2762,"Ponce, Carlos Ybrhain",San Luis,Frente de Todos,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2762.jpg
HCDN3069,"Ponce, Maria Celeste",Córdoba,La Libertad Avanza,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3069.jpg
HCDN1015,"Portela, Agustin Alberto",Corrientes,Ucr,2007-12-10,2011-12-09,
HCDN1015,"Portela, Agustin Alberto",Corrientes,Ucr,2011-12-10,2015-12-09,
HCDN3078,"Potenza, Luciana",Buenos Aires,Unión por la Patria,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3078.jpg
HCDN3151,"Prades, C. Facundo",Santa Cruz,Por Santa Cruz,2021-12-10,2025-12-09,
HCDN1291,"Pradines, Roberto Arturo",Mendoza,Democrata de Mendoza,2011-12-10,2015-12-09,
HCDN1509,"Pretto, Pedro Javier",Córdoba,Pro,2015-12-10,2019-12-09,
HCDN1016,"Prieto, Hugo Nelson",Neuquén,De la Concertacion,2007-12-10,2011-12-09,
HCDN2905,"Propato, Agustina Lucrecia",Buenos Aires,Unión por la Patria,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2905.jpg
HCDN2905,"Propato, Agustina Lucrecia",Buenos Aires,Unión por la Patria,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2905.jpg
HCDN1322,"Pucheta, Ramona",Buenos Aires,Frente por la Inclusion Social,2011-12-10,2015-12-09,
HCDN0462,"Puerta, Federico Ramon",Misiones,Frente Peronista,2009-12-10,2013-12-09,
HCDN0230,"Puiggros, Adriana Victoria",Buenos Aires,Frente para la Victoria - Pj,2007-12-10,2011-12-09,
HCDN0230,"Puiggros, Adriana Victoria",Buenos Aires,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN2406,"Quetglas, Fabio Jose",Buenos Aires,Ucr,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2406.jpg
HCDN2406,"Quetglas, Fabio Jose",Buenos Aires,Ucr - Unión Cívica Radical,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2406.jpg
HCDN1471,"Quintar, Amado",Catamarca,Frente Civico y Social de Catamarca,2015-12-10,2016-12-12,
HCDN3097,"Quintar, Manuel",Jujuy,La Libertad Avanza,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3097.jpg
HCDN1132,"Quintero, Marta Beatriz",La Rioja,Frente para la Victoria - Pj,2007-12-10,2011-12-09,
HCDN1204,"Quiroga, Horacio Rodolfo",Neuquén,Ucr,2009-12-10,2011-11-29,
HCDN0463,"Quiroz, Elsa Siria",Buenos Aires,Coalicion Civica,2007-12-10,2011-12-09,
HCDN2945,"Quiroz, Marilu",Chaco,Pro,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2945.jpg
HCDN1472,"Rach Quiroga, Analia",Chaco,Frente para la Victoria - Pj,2015-12-10,2019-12-09,
HCDN1558,"Raffo, Julio",CABA,Dialogo y Trabajo,2013-12-10,2017-12-09,
HCDN0132,"Raimundi, Carlos",Buenos Aires,Solidario Si,2011-12-10,2015-12-09,
HCDN2407,"Ramon, Jose Luis",Mendoza,Unidad y Equidad Federal,2017-12-10,2021-12-09,
HCDN1492,"Ramos, Alejandro",Santa Fe,Primero Argentina,2015-12-10,2019-12-09,
HCDN1042,"Randazzo, Florencio",Buenos Aires,Encuentro Federal,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1042.jpg
HCDN1292,"Rasino, Elida Elena",Santa Fe,Partido Socialista,2011-12-10,2015-12-09,
HCDN2408,"Rauschenberger, Ariel",La Pampa,Frente de Todos,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2408.jpg
HCDN2408,"Rauschenberger, Ariel",La Pampa,Unión por la Patria,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2408.jpg
HCDN3159,"Ravera, Valentina",Santa Fe,La Libertad Avanza,2025-12-10,2029-12-09,
HCDN1453,"Raverta, Maria Fernanda",Buenos Aires,Frente para la Victoria - Pj,2015-12-10,2019-12-09,
HCDN3234,"Ravier, Adrian",La Pampa,La Libertad Avanza,2025-12-10,2029-12-09,
HCDN3110,"Razzini, Veronica",Santa Fe,La Libertad Avanza,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3110.jpg
HCDN1205,"Re, Hilma Leonor",Entre Ríos,Coalicion Civica - Ari,2009-12-10,2013-12-09,
HCDN0910,"Recalde, Hector Pedro",Buenos Aires,Frente para la Victoria - Pj,2009-12-10,2013-12-09,
HCDN0910,"Recalde, Hector Pedro",Buenos Aires,Frente para la Victoria - Pj,2013-12-10,2017-12-09,
HCDN1293,"Redczuk, Oscar Felipe",Misiones,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN1206,"Regazzoli, Maria Cristina",La Pampa,Partido Justicialista la Pampa,2009-12-10,2013-12-09,
HCDN2409,"Regidor Belledone, Estela Mercedes",Corrientes,Ucr,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2409.jpg
HCDN3175,"Reichardt, Karen",Buenos Aires,La Libertad Avanza,2025-12-10,2029-12-09,
HCDN1017,"Rejal, Jesus Fernando",La Rioja,Frente para la Victoria - Pj,2007-12-10,2009-11-24,
HCDN2795,"Rey, Maria Lujan",Buenos Aires,Pro,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2795.jpg
HCDN1030,"Reyes, Maria Fernanda",CABA,Coalicion Civica,2007-12-10,2011-12-09,
HCDN2410,"Reyes, Roxana Nahir",Santa Cruz,Ucr,2017-12-10,2021-12-09,
HCDN2410,"Reyes, Roxana Nahir",Santa Cruz,Ucr - Unión Cívica Radical,2021-12-10,2025-12-09,
HCDN2820,"Rezinovsky, Dina",CABA,Pro,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2820.jpg
HCDN1397,"Riccardo, Jose Luis",San Luis,Ucr,2013-12-10,2017-12-09,
HCDN1397,"Riccardo, Jose Luis",San Luis,Ucr,2017-12-10,2021-12-09,
HCDN2439,"Ricci, Nadia Lorena",Santa Cruz,Ucr,2015-12-10,2019-12-09,
HCDN3229,"Riesco, Gaston",Neuquén,La Libertad Avanza,2025-12-10,2029-12-09,
HCDN1294,"Riestra, Antonio Sabino",Santa Fe,Unidad Popular,2011-12-10,2015-12-09,
HCDN1083,"Rioboo, Sandra Adriana",Buenos Aires,Ucr,2007-12-10,2011-12-09,
HCDN1295,"Rios, Liliana Maria",Entre Ríos,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN0825,"Rios, Roberto Fabian",Corrientes,Frente para la Victoria - Pj,2011-12-10,2013-12-10,
HCDN3149,"Ripoll, Vilma",Buenos Aires,Mst - Frente de Izquierda y Trabajadores Unidad,2021-12-10,2025-12-09,
HCDN1207,"Risko, Silvia Lucrecia",Misiones,Frente para la Victoria - Pj,2009-12-10,2013-12-09,
HCDN1207,"Risko, Silvia Lucrecia",Misiones,Frente de la Concordia Misionero,2013-12-10,2017-12-09,
HCDN1510,"Rista, Olga Maria",Córdoba,Ucr,2015-12-10,2019-12-09,
HCDN0788,"Ritondo, Cristian A.",Buenos Aires,Pro,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN0788.jpg
HCDN0788,"Ritondo, Cristian A.",Buenos Aires,Pro,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN0788.jpg
HCDN1208,"Rivara, Raul Alberto",Buenos Aires,Frente Renovador,2009-12-10,2013-12-09,
HCDN1296,"Rivarola, Ruben Armando",Jujuy,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN0235,"Rivas, Jorge",Buenos Aires,Nuevo Encuentro Popular y Solidario,2007-12-10,2011-12-09,
HCDN0235,"Rivas, Jorge",Buenos Aires,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN2754,"Rizzotti, Jorge",Jujuy,Ucr,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2754.jpg
HCDN2754,"Rizzotti, Jorge",Jujuy,Provincias Unidas,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2754.jpg
HCDN1297,"Roberti, Alberto Oscar",Buenos Aires,No Integra Bloque,2011-12-10,2015-12-09,
HCDN1297,"Roberti, Alberto Oscar",Buenos Aires,Justicialista,2015-12-10,2018-05-17,
HCDN3167,"Roberto, Santiago Luis",CABA,Unión por la Patria,2025-12-10,2029-12-09,
HCDN1209,"Robledo, Roberto Ricardo",La Pampa,Partido Justicialista la Pampa,2009-12-10,2013-12-09,
HCDN3235,"Roca, Gonzalo",Córdoba,La Libertad Avanza,2025-12-10,2029-12-09,
HCDN2411,"Rodenas, Alejandra",Santa Fe,Frente de Todos,2017-12-10,2019-12-11,
HCDN1548,"Rodriguez Machado, Laura Elena",Córdoba,La Libertad Avanza,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1548.jpg
HCDN1548,"Rodriguez Machado, Laura Elena",Córdoba,La Libertad Avanza,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1548.jpg
HCDN2845,"Rodriguez Saa, Nicolas",Buenos Aires,Frente de Todos,2017-12-10,2021-12-09,
HCDN2774,"Rodriguez, Alejandro Topo",Buenos Aires,Consenso Federal,2019-12-10,2023-12-09,
HCDN1046,"Rodriguez, Evaristo Arturo",Santa Cruz,Frente para la Victoria - Pj,2007-12-10,2011-12-09,
HCDN0642,"Rodriguez, Marcela Virginia",Buenos Aires,Democracia Igualitaria y Participativa (D.i.p.),2009-12-10,2013-12-09,
HCDN1494,"Rodriguez, Matias David",Tierra del Fuego,Frente para la Victoria - Pj,2015-12-10,2019-12-09,
HCDN3233,"Rodriguez, Miguel",Tierra del Fuego,La Libertad Avanza,2025-12-10,2029-12-09,
HCDN1457,"Rodriguez, Rodrigo Martin",Buenos Aires,Frente para la Victoria - Pj,2015-12-10,2019-12-09,
HCDN1298,"Rogel, Fabian Dulio",Entre Ríos,Ucr,2011-12-10,2015-12-09,
HCDN1507,"Roma, Carlos Gaston",Tierra del Fuego,Pro,2015-12-10,2019-12-09,
HCDN2952,"Romero, Ana Clara",Chubut,Pro,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2952.jpg
HCDN2412,"Romero, Jorge Antonio",Corrientes,Frente de Todos,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2412.jpg
HCDN2412,"Romero, Jorge Antonio",Corrientes,Unión por la Patria,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2412.jpg
HCDN1349,"Romero, Oscar Alberto",Buenos Aires,Justicialista,2013-12-10,2017-12-09,
HCDN2752,"Romero, Victor Hugo",Córdoba,Ucr,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2752.jpg
HCDN1490,"Roquel, Hector Alberto",Santa Cruz,Ucr,2015-12-10,2018-02-27,
HCDN0912,"Rossi, Agustin Oscar",Santa Fe,Frente para la Victoria - Pj,2009-12-10,2013-05-31,
HCDN0912,"Rossi, Agustin Oscar",Santa Fe,Frente de Todos,2017-12-10,2019-12-10,
HCDN0912,"Rossi, Agustin Oscar",Santa Fe,Unión por la Patria,2025-12-10,2029-12-09,
HCDN1018,"Rossi, Alejandro Luis",Santa Fe,Frente para la Victoria - Pj,2007-12-10,2011-12-09,
HCDN1368,"Rossi, Blanca Araceli",Córdoba,Unidos por una Nueva Argentina,2013-12-10,2017-12-09,
HCDN1019,"Rossi, Cipriana Lorena",Río Negro,Union Peronista,2007-12-10,2011-12-09,
HCDN2413,"Rosso, Victoria",San Luis,Frente de Todos,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2413.jpg
HCDN2750,"Ruarte, Adriana Noemi",Córdoba,Pro,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2750.jpg
HCDN1370,"Rubin, Carlos Gustavo",Corrientes,Justicialista,2013-12-10,2017-12-09,
HCDN1210,"Rucci, Claudia Monica",Buenos Aires,Frente Peronista,2009-12-10,2013-12-09,
HCDN1210,"Rucci, Claudia Monica",Buenos Aires,Unidos por una Nueva Argentina,2013-12-10,2017-12-09,
HCDN1517,"Ruiz Aragon, Jose Arnaldo",Corrientes,Frente para la Victoria - Pj,2015-12-10,2019-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1517.jpg
HCDN1517,"Ruiz Aragon, Jose Arnaldo",Corrientes,Frente de Todos,2019-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1517.jpg
HCDN1299,"Ruiz, Aida Delia",Santiago del Estero,Frente Civico por Santiago,2011-12-10,2015-12-09,
HCDN1084,"Ruiz, Ramon",Buenos Aires,Frente para la Victoria - Pj,2007-12-10,2010-09-20,
HCDN3036,"Ruiz, Yamila",Misiones,Innovación Federal,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3036.jpg
HCDN2414,"Russo, Laura",Buenos Aires,Frente de Todos,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2414.jpg
HCDN2415,"Saadi, Gustavo Arturo",Catamarca,Elijo Catamarca,2017-12-10,2019-12-03,
HCDN1211,"Sabbatella, Martin",Buenos Aires,Frente Nuevo Encuentro,2009-12-10,2013-12-09,
HCDN1300,"Sacca, Luis Fernando",Tucumán,Ucr,2011-12-10,2015-12-09,
HCDN2416,"Sahad, Julio Enrique",La Rioja,Pro,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2416.jpg
HCDN0915,"Salim, Juan Arturo",Tucumán,Frente para la Victoria - Pj,2009-12-10,2013-12-09,
HCDN1398,"Salino, Fernando Aldo",San Luis,Compromiso Federal,2013-12-10,2015-12-10,
HCDN2811,"Salvador, Sebastian Nicolas",Buenos Aires,Ucr,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2811.jpg
HCDN2417,"Salvarezza, Roberto",Buenos Aires,Frente de Todos,2017-12-10,2019-12-10,
HCDN3238,"Salzmann, Marina Dorotea",Buenos Aires,Unión por la Patria,2025-12-10,2029-12-09,
HCDN1387,"San Martin, Adrian",Neuquén,Mov Pop Neuquino,2013-12-10,2017-12-09,
HCDN3148,"Sanchez Wrba, Javier",Buenos Aires,Pro,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3148.jpg
HCDN3148,"Sanchez Wrba, Javier",Buenos Aires,Pro,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3148.jpg
HCDN0955,"Sanchez, Fernando",CABA,Coalicion Civica,2013-12-10,2017-12-09,
HCDN2755,"Sanchez, Francisco",Neuquén,Pro,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2755.jpg
HCDN2887,"Sanchez, Roberto Antonio",Tucumán,Ucr - Unión Cívica Radical,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2887.jpg
HCDN2817,"Sand, Nancy",Corrientes,Frente de Todos,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2817.jpg
HCDN2817,"Sand, Nancy",Corrientes,Unión por la Patria,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2817.jpg
HCDN3039,"Santillan Juarez Brahim, Juliana",Buenos Aires,La Libertad Avanza,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3039.jpg
HCDN1301,"Santillan, Walter Marcelo",Tucumán,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN1301,"Santillan, Walter Marcelo",Tucumán,Frente para la Victoria - Pj,2015-12-10,2019-12-09,
HCDN2951,"Santilli, Diego",Buenos Aires,Pro,2021-12-10,2025-11-07,https://api.argentinadatos.com/static/diputados/diputados/HCDN2951.jpg
HCDN0238,"Santin, Eduardo",Buenos Aires,Movimiento Nacional Alfonsinista,2011-12-10,2015-12-09,
HCDN2892,"Santoro, Leandro",CABA,Unión por la Patria,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2892.jpg
HCDN2939,"Santos, Gustavo",Córdoba,Pro,2021-12-10,2023-08-14,https://api.argentinadatos.com/static/diputados/diputados/HCDN2939.jpg
HCDN3065,"Santurio, Santiago",Buenos Aires,La Libertad Avanza,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3065.jpg
HCDN2418,"Sapag, Alma Liliana",Neuquén,Mov Pop Neuquino,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2418.jpg
HCDN3016,"Sarapura, Natalia Silvina",Jujuy,Ucr - Unión Cívica Radical,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3016.jpg
HCDN0917,"Sarghini, Jorge Emilio",Buenos Aires,Consenso Federal,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN0917.jpg
HCDN0791,"Sartori, Diego Horacio",Misiones,Frente de la Concordia Misionero,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN0791.jpg
HCDN1085,"Satragno, Lidia Elsa",Buenos Aires,Pro,2007-12-10,2011-12-09,
HCDN2883,"Sayago, Silvia",Santiago del Estero,Frente de Todos,2021-12-10,2021-12-12,
HCDN1404,"Scaglia, Gisela",Santa Fe,Union Pro,2013-12-10,2017-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1404.jpg
HCDN1404,"Scaglia, Gisela",Santa Fe,Pro,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1404.jpg
HCDN1404,"Scaglia, Gisela",Santa Fe,Provincias Unidas,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1404.jpg
HCDN1040,"Scalesi, Juan Carlos",Río Negro,Consenso Federal,2007-12-10,2011-12-09,
HCDN0646,"Schiaretti, Juan",Córdoba,Union por Cordoba,2013-12-10,2015-12-09,
HCDN0646,"Schiaretti, Juan",Córdoba,Provincias Unidas,2025-12-10,2029-12-09,
HCDN2763,"Schiavoni, Alfredo Oscar",Misiones,Pro,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2763.jpg
HCDN2419,"Schlereth, David Pablo",Neuquén,Pro,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2419.jpg
HCDN2444,"Schlotthauer, Monica Leticia",Buenos Aires,Izquierda Socialista - Frente de Izquierda,2015-12-10,2019-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2444.jpg
HCDN2444,"Schlotthauer, Monica Leticia",Buenos Aires,Izquierda Socialista - Frente de Izquierda,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2444.jpg
HCDN2444,"Schlotthauer, Monica Leticia",Buenos Aires,Izquierda Socialista Fit-Unidad,2021-12-10,2025-04-10,https://api.argentinadatos.com/static/diputados/diputados/HCDN2444.jpg
HCDN1302,"Schmidt Liermann, Cornelia",CABA,Union Pro,2011-12-10,2015-12-09,
HCDN1302,"Schmidt Liermann, Cornelia",CABA,Pro,2015-12-10,2019-12-09,
HCDN3195,"Schneider, Dario",Entre Ríos,Ucr - Unión Cívica Radical,2025-12-10,2029-12-09,
HCDN1350,"Schwindt, Maria Liliana",Buenos Aires,Federal Unidos por una Nueva Argentina,2013-12-10,2017-12-09,
HCDN1350,"Schwindt, Maria Liliana",Buenos Aires,Frente de Todos,2017-12-10,2021-12-09,
HCDN0240,"Scioli, Daniel",Buenos Aires,Frente de Todos,2017-12-10,2020-03-05,https://api.argentinadatos.com/static/diputados/diputados/HCDN0240.jpg
HCDN1020,"Sciutto, Ruben Dario",Tierra del Fuego,Frente para la Victoria - Pj,2007-12-10,2011-12-09,
HCDN1020,"Sciutto, Ruben Dario",Tierra del Fuego,Peronismo Mas al Sur,2011-12-10,2015-12-09,
HCDN1369,"Scotto, Silvia Carolina",Córdoba,Frente para la Victoria - Pj,2013-12-10,2014-08-26,
HCDN1086,"Segarra, Adela Rosa",Buenos Aires,Frente para la Victoria - Pj,2007-12-10,2011-12-09,
HCDN1086,"Segarra, Adela Rosa",Buenos Aires,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN1459,"Selva, Carlos Americo",Buenos Aires,Federal Unidos por una Nueva Argentina,2015-12-10,2019-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1459.jpg
HCDN1459,"Selva, Carlos Americo",Buenos Aires,Frente de Todos,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1459.jpg
HCDN3054,"Selva, Sabrina",Buenos Aires,Unión por la Patria,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3054.jpg
HCDN1371,"Semhan, Maria de las Mercedes",Corrientes,Ucr,2013-12-10,2017-12-09,
HCDN1429,"Seminara, Eduardo Jorge",Santa Fe,Frente para la Victoria - Pj,2013-12-10,2017-12-09,
HCDN1087,"Serebrinsky, Gustavo Eduardo",Buenos Aires,Ucr,2007-12-10,2011-12-09,
HCDN3216,"Serquis, Adriana Cristina",Río Negro,Unión por la Patria,2025-12-10,2029-12-09,
HCDN2420,"Sierra, Magdalena",Buenos Aires,Frente de Todos,2017-12-10,2021-02-10,https://api.argentinadatos.com/static/diputados/diputados/HCDN2420.jpg
HCDN2421,"Siley, Vanesa Raquel",Buenos Aires,Frente de Todos,2017-12-10,2021-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2421.jpg
HCDN2421,"Siley, Vanesa Raquel",Buenos Aires,Unión por la Patria,2021-12-10,2025-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2421.jpg
HCDN2421,"Siley, Vanesa Raquel",Buenos Aires,Unión por la Patria,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2421.jpg
HCDN1303,"Simoncini, Silvia Rosa",Santa Fe,Frente para la Victoria - Pj,2011-12-10,2015-12-09,
HCDN0792,"Sluga, Juan Carlos",Buenos Aires,Frente para la Victoria - Pj,2007-12-10,2011-12-09,
HCDN1526,"Snopek, Alejandro Francisco",Jujuy,Consenso Federal,2015-12-10,2019-12-09,
HCDN1524,"Snopek, Guillermo",Jujuy,Justicialista,2015-12-10,2017-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1524.jpg
