legislator_id,law_id,acta_id,legislador,distrito,bloque,voto,voto_raw,hcdn_asset_id,foto
HCDN2813,paquetes-od-varios-2020,4031,"Di Giacomo, Luis",Río Negro,Juntos Somos Rio Negro,AFIRMATIVO,afirmativo,A51142,https://api.argentinadatos.com/static/diputados/diputados/HCDN2813.jpg
HCDN2397,paquetes-od-varios-2020,4031,"Morales, Flavia",Misiones,Frente de la Concordia Misionero,AFIRMATIVO,afirmativo,A51093,https://api.argentinadatos.com/static/diputados/diputados/HCDN2397.jpg
HCDN2792,paquetes-od-varios-2020,4031,"Leito, Mario",Tucumán,Frente de Todos,AFIRMATIVO,afirmativo,A51209,https://api.argentinadatos.com/static/diputados/diputados/HCDN2792.jpg
HCDN2431,paquetes-od-varios-2020,4031,"Yedlin, Pablo Raul",Tucumán,Frente de Todos,AFIRMATIVO,afirmativo,A51126,https://api.argentinadatos.com/static/diputados/diputados/HCDN2431.jpg
HCDN2404,paquetes-od-varios-2020,4031,"Pertile, Elda",Chaco,Frente de Todos,AUSENTE,ausente,A51100,https://api.argentinadatos.com/static/diputados/diputados/HCDN2404.jpg
HCDN2398,paquetes-od-varios-2020,4031,"Mosqueda, Juan",Chaco,Frente de Todos,AFIRMATIVO,afirmativo,A51104,https://api.argentinadatos.com/static/diputados/diputados/HCDN2398.jpg
HCDN2804,paquetes-od-varios-2020,4031,"Hagman, Itai",CABA,Frente de Todos,AFIRMATIVO,afirmativo,A51202,https://api.argentinadatos.com/static/diputados/diputados/HCDN2804.jpg
HCDN2815,paquetes-od-varios-2020,4031,"Fernandez, Eduardo",Córdoba,Frente de Todos,AFIRMATIVO,afirmativo,A51157,https://api.argentinadatos.com/static/diputados/diputados/HCDN2815.jpg
HCDN2762,paquetes-od-varios-2020,4031,"Ponce, Carlos Ybrhain",San Luis,Frente de Todos,AFIRMATIVO,afirmativo,A51145,https://api.argentinadatos.com/static/diputados/diputados/HCDN2762.jpg
HCDN2802,paquetes-od-varios-2020,4031,"Bermejo, Alejandro Daniel",Mendoza,Frente de Todos,AFIRMATIVO,afirmativo,A51184,https://api.argentinadatos.com/static/diputados/diputados/HCDN2802.jpg
HCDN2753,paquetes-od-varios-2020,4031,"Uceda, Marisa Lourdes",Mendoza,Frente de Todos,AFIRMATIVO,afirmativo,A51163,https://api.argentinadatos.com/static/diputados/diputados/HCDN2753.jpg
HCDN2761,paquetes-od-varios-2020,4031,"Lampreabe, Florencia",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51207,https://api.argentinadatos.com/static/diputados/diputados/HCDN2761.jpg
vote-uhrig-romina-maricel,paquetes-od-varios-2020,4031,"Uhrig, Romina Maricel",,,AFIRMATIVO,afirmativo,A51255,
HCDN2798,paquetes-od-varios-2020,4031,"Vilar, Daniela Marina",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51228,https://api.argentinadatos.com/static/diputados/diputados/HCDN2798.jpg
HCDN2402,paquetes-od-varios-2020,4031,"Macha, Monica",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51094,https://api.argentinadatos.com/static/diputados/diputados/HCDN2402.jpg
HCDN1517,paquetes-od-varios-2020,4031,"Ruiz Aragon, Jose Arnaldo",Corrientes,Frente de Todos,AUSENTE,ausente,A50939,https://api.argentinadatos.com/static/diputados/diputados/HCDN1517.jpg
HCDN2420,paquetes-od-varios-2020,4031,"Sierra, Magdalena",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51118,https://api.argentinadatos.com/static/diputados/diputados/HCDN2420.jpg
HCDN2414,paquetes-od-varios-2020,4031,"Russo, Laura",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51067,https://api.argentinadatos.com/static/diputados/diputados/HCDN2414.jpg
HCDN2829,paquetes-od-varios-2020,4031,"Hernandez, Estela",Chubut,Frente de Todos,AFIRMATIVO,afirmativo,A51203,https://api.argentinadatos.com/static/diputados/diputados/HCDN2829.jpg
HCDN2391,paquetes-od-varios-2020,4031,"Matzen, Lorena",Río Negro,Ucr,AFIRMATIVO,afirmativo,A51064,https://api.argentinadatos.com/static/diputados/diputados/HCDN2391.jpg
vote-reyes-roxana,paquetes-od-varios-2020,4031,"Reyes, Roxana",,,AFIRMATIVO,afirmativo,A51077,
HCDN1487,paquetes-od-varios-2020,4031,"Nanni, Miguel",Salta,Ucr,AFIRMATIVO,afirmativo,A50963,https://api.argentinadatos.com/static/diputados/diputados/HCDN1487.jpg
HCDN2358,paquetes-od-varios-2020,4031,"Ayala, Aida Beatriz Maxima",Chaco,Ucr,AFIRMATIVO,afirmativo,A51040,
HCDN2803,paquetes-od-varios-2020,4031,"Cipolini, Gerardo",Chaco,Ucr,NEGATIVO,negativo,A51196,https://api.argentinadatos.com/static/diputados/diputados/HCDN2803.jpg
HCDN2785,paquetes-od-varios-2020,4031,"Cacace, Alejandro",San Luis,Evolucion Radical,AFIRMATIVO,afirmativo,A51174,https://api.argentinadatos.com/static/diputados/diputados/HCDN2785.jpg
HCDN2422,paquetes-od-varios-2020,4031,"Stefani, Hector Antonio",Tierra del Fuego,Pro,AFIRMATIVO,afirmativo,A51130,https://api.argentinadatos.com/static/diputados/diputados/HCDN2422.jpg
HCDN2419,paquetes-od-varios-2020,4031,"Schlereth, David Pablo",Neuquén,Pro,AFIRMATIVO,afirmativo,A51043,https://api.argentinadatos.com/static/diputados/diputados/HCDN2419.jpg
HCDN2782,paquetes-od-varios-2020,4031,"Cornejo, Virginia",Salta,Pro,AFIRMATIVO,afirmativo,A51171,https://api.argentinadatos.com/static/diputados/diputados/HCDN2782.jpg
HCDN2820,paquetes-od-varios-2020,4031,"Rezinovsky, Dina",CABA,Pro,AFIRMATIVO,afirmativo,A51177,https://api.argentinadatos.com/static/diputados/diputados/HCDN2820.jpg
HCDN2824,paquetes-od-varios-2020,4031,"Jetter, Ingrid",Corrientes,Pro,AFIRMATIVO,afirmativo,A51204,https://api.argentinadatos.com/static/diputados/diputados/HCDN2824.jpg
HCDN2797,paquetes-od-varios-2020,4031,"Crescimbeni, Camila",Buenos Aires,Pro,AFIRMATIVO,afirmativo,A51168,https://api.argentinadatos.com/static/diputados/diputados/HCDN2797.jpg
HCDN2763,paquetes-od-varios-2020,4031,"Schiavoni, Alfredo Oscar",Misiones,Pro,AFIRMATIVO,afirmativo,A51146,https://api.argentinadatos.com/static/diputados/diputados/HCDN2763.jpg
HCDN2372,paquetes-od-varios-2020,4031,"Del Cerro, Gonzalo Pedro Antonio",Santa Fe,Ucr,AFIRMATIVO,afirmativo,A51062,https://api.argentinadatos.com/static/diputados/diputados/HCDN2372.jpg
HCDN1394,paquetes-od-varios-2020,4031,"Caceres, Eduardo Augusto",San Juan,Pro,AUSENTE,ausente,A50857,
HCDN2781,paquetes-od-varios-2020,4031,"Hein, Gustavo Rene",Entre Ríos,Pro,AUSENTE,ausente,A51170,https://api.argentinadatos.com/static/diputados/diputados/HCDN2781.jpg
HCDN2816,paquetes-od-varios-2020,4031,"Martinez, Dolores",CABA,Evolucion Radical,AFIRMATIVO,afirmativo,A51166,https://api.argentinadatos.com/static/diputados/diputados/HCDN2816.jpg
HCDN2801,paquetes-od-varios-2020,4031,"Orrego, Humberto Marcelo",San Juan,Produccion y Trabajo,AFIRMATIVO,afirmativo,A51178,https://api.argentinadatos.com/static/diputados/diputados/HCDN2801.jpg
HCDN1236,paquetes-od-varios-2020,4031,"Asseff, Alberto",Buenos Aires,Pro,AUSENTE,ausente,A50693,https://api.argentinadatos.com/static/diputados/diputados/HCDN1236.jpg
HCDN2779,paquetes-od-varios-2020,4031,"Yacobitti, Emiliano Benjamin",CABA,Evolucion Radical,AFIRMATIVO,afirmativo,A51156,https://api.argentinadatos.com/static/diputados/diputados/HCDN2779.jpg
HCDN1361,paquetes-od-varios-2020,4031,"Carrizo, Ana Carla",CABA,Ucr,AFIRMATIVO,afirmativo,A50810,https://api.argentinadatos.com/static/diputados/diputados/HCDN1361.jpg
HCDN2790,paquetes-od-varios-2020,4031,"Alvarez, Felipe",La Rioja,Ser - Somos Energia para Renovar,AFIRMATIVO,afirmativo,A51187,https://api.argentinadatos.com/static/diputados/diputados/HCDN2790.jpg
HCDN2365,paquetes-od-varios-2020,4031,"Carambia, Antonio Jose",Santa Cruz,Accion Federal,AUSENTE,ausente,A51074,
HCDN2357,paquetes-od-varios-2020,4031,"Avila, Beatriz Luisa",Tucumán,Partido por la Justicia Social,AFIRMATIVO,afirmativo,A51047,
HCDN2407,paquetes-od-varios-2020,4031,"Ramon, Jose Luis",Mendoza,Unidad y Equidad Federal,AFIRMATIVO,afirmativo,A51035,
HCDN2354,paquetes-od-varios-2020,4031,"Ansaloni, Pablo",Buenos Aires,Unidad y Equidad Federal,AFIRMATIVO,afirmativo,A51049,https://api.argentinadatos.com/static/diputados/diputados/HCDN2354.jpg
HCDN2392,paquetes-od-varios-2020,4031,"Medina, Gladys",Tucumán,Frente de Todos,AFIRMATIVO,afirmativo,A51113,https://api.argentinadatos.com/static/diputados/diputados/HCDN2392.jpg
HCDN0543,paquetes-od-varios-2020,4031,"Caparros, Mabel Luisa",Tierra del Fuego,Frente de Todos,AFIRMATIVO,afirmativo,A51193,https://api.argentinadatos.com/static/diputados/diputados/HCDN0543.jpg
HCDN2826,paquetes-od-varios-2020,4031,"Yambrun, Liliana Patricia",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51229,https://api.argentinadatos.com/static/diputados/diputados/HCDN2826.jpg
HCDN2408,paquetes-od-varios-2020,4031,"Rauschenberger, Ariel",La Pampa,Frente de Todos,AFIRMATIVO,afirmativo,A51103,https://api.argentinadatos.com/static/diputados/diputados/HCDN2408.jpg
HCDN2769,paquetes-od-varios-2020,4031,"Perez Araujo, Hernan",La Pampa,Frente de Todos,AFIRMATIVO,afirmativo,A51219,https://api.argentinadatos.com/static/diputados/diputados/HCDN2769.jpg
HCDN2374,paquetes-od-varios-2020,4031,"Delu, Melina Aida",La Pampa,Frente de Todos,AFIRMATIVO,afirmativo,A51102,
HCDN2340,paquetes-od-varios-2020,4031,"Neder, Estela Mary",Santiago del Estero,Frente de Todos,AFIRMATIVO,afirmativo,A51059,https://api.argentinadatos.com/static/diputados/diputados/HCDN2340.jpg
HCDN2445,paquetes-od-varios-2020,4031,"Herrera, Bernardo Jose",Santiago del Estero,Frente de Todos,AFIRMATIVO,afirmativo,A51138,https://api.argentinadatos.com/static/diputados/diputados/HCDN2445.jpg
HCDN1136,paquetes-od-varios-2020,4031,"Abdala de Matarazzo, Norma Amanda",Santiago del Estero,Frente de Todos,AFIRMATIVO,afirmativo,A4759,https://api.argentinadatos.com/static/diputados/diputados/HCDN1136.jpg
HCDN0859,paquetes-od-varios-2020,4031,"Brue, Daniel Agustin",Santiago del Estero,Frente de Todos,AFIRMATIVO,afirmativo,A4539,https://api.argentinadatos.com/static/diputados/diputados/HCDN0859.jpg
HCDN2822,paquetes-od-varios-2020,4031,"Daives, Ricardo",Santiago del Estero,Frente de Todos,AFIRMATIVO,afirmativo,A51182,https://api.argentinadatos.com/static/diputados/diputados/HCDN2822.jpg
HCDN1285,paquetes-od-varios-2020,4031,"Navarro, Graciela",Santiago del Estero,Frente de Todos,AFIRMATIVO,afirmativo,A50705,https://api.argentinadatos.com/static/diputados/diputados/HCDN1285.jpg
HCDN2808,paquetes-od-varios-2020,4031,"Montoto, Maria Luisa",Santiago del Estero,Frente de Todos,AFIRMATIVO,afirmativo,A51238,https://api.argentinadatos.com/static/diputados/diputados/HCDN2808.jpg
HCDN2844,paquetes-od-varios-2020,4031,"Fagioli, Federico",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51252,https://api.argentinadatos.com/static/diputados/diputados/HCDN2844.jpg
HCDN2751,paquetes-od-varios-2020,4031,"Godoy, Lucas Javier",Salta,Frente de Todos,AFIRMATIVO,afirmativo,A51153,https://api.argentinadatos.com/static/diputados/diputados/HCDN2751.jpg
HCDN2800,paquetes-od-varios-2020,4031,"Caliva, Lia Veronica",Salta,Frente de Todos,AFIRMATIVO,afirmativo,A51151,https://api.argentinadatos.com/static/diputados/diputados/HCDN2800.jpg
HCDN2859,paquetes-od-varios-2020,4031,"Alderete, Juan Carlos",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51254,https://api.argentinadatos.com/static/diputados/diputados/HCDN2859.jpg
HCDN2403,paquetes-od-varios-2020,4031,"Martiarena, Jose Luis",Jujuy,Frente de Todos,AFIRMATIVO,afirmativo,A51122,
HCDN1475,paquetes-od-varios-2020,4031,"Igon, Santiago Nicolas",Chubut,Frente de Todos,AFIRMATIVO,afirmativo,A50928,https://api.argentinadatos.com/static/diputados/diputados/HCDN1475.jpg
HCDN1455,paquetes-od-varios-2020,4031,"Tailhade, Rodolfo",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A50897,https://api.argentinadatos.com/static/diputados/diputados/HCDN1455.jpg
HCDN0552,paquetes-od-varios-2020,4031,"Brizuela del Moral, Eduardo Segundo",Catamarca,Frente Civico y Social de Catamarca,AFIRMATIVO,afirmativo,A50805,https://api.argentinadatos.com/static/diputados/diputados/HCDN0552.jpg
HCDN2777,paquetes-od-varios-2020,4031,"Berhongaray, Martin Antonio",La Pampa,Evolucion Radical,AFIRMATIVO,afirmativo,A51192,https://api.argentinadatos.com/static/diputados/diputados/HCDN2777.jpg
HCDN2811,paquetes-od-varios-2020,4031,"Salvador, Sebastian Nicolas",Buenos Aires,Ucr,AFIRMATIVO,afirmativo,A51223,https://api.argentinadatos.com/static/diputados/diputados/HCDN2811.jpg
HCDN2754,paquetes-od-varios-2020,4031,"Rizzotti, Jorge",Jujuy,Ucr,AFIRMATIVO,afirmativo,A51183,https://api.argentinadatos.com/static/diputados/diputados/HCDN2754.jpg
HCDN2764,paquetes-od-varios-2020,4031,"Martin, Juan",Santa Fe,Ucr,AFIRMATIVO,afirmativo,A51150,https://api.argentinadatos.com/static/diputados/diputados/HCDN2764.jpg
HCDN2814,paquetes-od-varios-2020,4031,"Garcia, Ximena",Santa Fe,Ucr,AFIRMATIVO,afirmativo,A51149,https://api.argentinadatos.com/static/diputados/diputados/HCDN2814.jpg
HCDN2758,paquetes-od-varios-2020,4031,"Ascarate, Lidia Ines",Tucumán,Ucr,AFIRMATIVO,afirmativo,A51190,https://api.argentinadatos.com/static/diputados/diputados/HCDN2758.jpg
HCDN2755,paquetes-od-varios-2020,4031,"Sanchez, Francisco",Neuquén,Pro,AUSENTE,ausente,A51224,https://api.argentinadatos.com/static/diputados/diputados/HCDN2755.jpg
HCDN2416,paquetes-od-varios-2020,4031,"Sahad, Julio Enrique",La Rioja,Pro,AFIRMATIVO,afirmativo,A51056,https://api.argentinadatos.com/static/diputados/diputados/HCDN2416.jpg
vote-monaldi-osmar,paquetes-od-varios-2020,4031,"Monaldi, Osmar",,,AFIRMATIVO,afirmativo,A51091,
HCDN2349,paquetes-od-varios-2020,4031,"Aicega, Juan",Buenos Aires,Pro,AUSENTE,ausente,A51069,https://api.argentinadatos.com/static/diputados/diputados/HCDN2349.jpg
HCDN1500,paquetes-od-varios-2020,4031,"Nuñez, Jose",Santa Fe,Pro,AFIRMATIVO,afirmativo,A50973,https://api.argentinadatos.com/static/diputados/diputados/HCDN1500.jpg
HCDN1449,paquetes-od-varios-2020,4031,"Torello, Pablo",Buenos Aires,Pro,AFIRMATIVO,afirmativo,A50911,https://api.argentinadatos.com/static/diputados/diputados/HCDN1449.jpg
HCDN1364,paquetes-od-varios-2020,4031,"Baldassi, Hector W.",Córdoba,Pro,AFIRMATIVO,afirmativo,A50820,https://api.argentinadatos.com/static/diputados/diputados/HCDN1364.jpg
HCDN2394,paquetes-od-varios-2020,4031,"Menna, Gustavo",Chubut,Ucr,AFIRMATIVO,afirmativo,A51072,https://api.argentinadatos.com/static/diputados/diputados/HCDN2394.jpg
vote-de-lamadrid-alvaro-hector,paquetes-od-varios-2020,4031,"De Lamadrid, Alvaro Héctor",,,AFIRMATIVO,afirmativo,A51239,
HCDN2433,paquetes-od-varios-2020,4031,"Mendoza, Josefina",Buenos Aires,Ucr,AFIRMATIVO,afirmativo,A51083,https://api.argentinadatos.com/static/diputados/diputados/HCDN2433.jpg
HCDN2406,paquetes-od-varios-2020,4031,"Quetglas, Fabio Jose",Buenos Aires,Ucr,AFIRMATIVO,afirmativo,A51096,https://api.argentinadatos.com/static/diputados/diputados/HCDN2406.jpg
HCDN2364,paquetes-od-varios-2020,4031,"Cantard, Albor Angel",Santa Fe,Ucr,AFIRMATIVO,afirmativo,A51080,https://api.argentinadatos.com/static/diputados/diputados/HCDN2364.jpg
HCDN2749,paquetes-od-varios-2020,4031,"Latorre, Jimena",Mendoza,Ucr,AFIRMATIVO,afirmativo,A51144,https://api.argentinadatos.com/static/diputados/diputados/HCDN2749.jpg
HCDN2771,paquetes-od-varios-2020,4031,"Lena, Gabriela",Entre Ríos,Ucr,AFIRMATIVO,afirmativo,A51211,https://api.argentinadatos.com/static/diputados/diputados/HCDN2771.jpg
HCDN2818,paquetes-od-varios-2020,4031,"Vara, Jorge",Corrientes,Ucr,AFIRMATIVO,afirmativo,A51160,https://api.argentinadatos.com/static/diputados/diputados/HCDN2818.jpg
vote-caceres-adriana-cintia,paquetes-od-varios-2020,4031,"Cáceres, Adriana Cintia",,,AFIRMATIVO,afirmativo,A51253,
HCDN2373,paquetes-od-varios-2020,4031,"Del Pla, Romina",Buenos Aires,Frente de Izquierda y de los Trabajadores,AFIRMATIVO,afirmativo,A51089,https://api.argentinadatos.com/static/diputados/diputados/HCDN2373.jpg
HCDN1383,paquetes-od-varios-2020,4031,"Del Caño, Nicolas",Buenos Aires,Pts - Frente de Izquierda,AFIRMATIVO,afirmativo,A50844,https://api.argentinadatos.com/static/diputados/diputados/HCDN1383.jpg
HCDN2418,paquetes-od-varios-2020,4031,"Sapag, Alma Liliana",Neuquén,Mov Pop Neuquino,AFIRMATIVO,afirmativo,A51058,https://api.argentinadatos.com/static/diputados/diputados/HCDN2418.jpg
HCDN2847,paquetes-od-varios-2020,4031,"Bogdanich, Esteban Mateo",Santa Fe,Frente de Todos,AFIRMATIVO,afirmativo,A51246,https://api.argentinadatos.com/static/diputados/diputados/HCDN2847.jpg
HCDN2825,paquetes-od-varios-2020,4031,"Valdes, Eduardo Felix",CABA,Frente de Todos,AUSENTE,ausente,A51237,https://api.argentinadatos.com/static/diputados/diputados/HCDN2825.jpg
HCDN2864,paquetes-od-varios-2020,4031,"Figueroa, Alcira Elsa",Salta,Frente de Todos,AUSENTE,ausente,A51270,https://api.argentinadatos.com/static/diputados/diputados/HCDN2864.jpg
HCDN2856,paquetes-od-varios-2020,4031,"Yutrovic, Carolina",Tierra del Fuego,Frente de Todos,AFIRMATIVO,afirmativo,A51244,https://api.argentinadatos.com/static/diputados/diputados/HCDN2856.jpg
vote-mounier-patricia-monica,paquetes-od-varios-2020,4031,"Mounier, Patricia Monica",,,AFIRMATIVO,afirmativo,A51243,
HCDN2851,paquetes-od-varios-2020,4031,"Lopez, Jimena",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51257,https://api.argentinadatos.com/static/diputados/diputados/HCDN2851.jpg
HCDN2770,paquetes-od-varios-2020,4031,"Barbaro, Hector Cacho",Misiones,Frente de Todos,AFIRMATIVO,afirmativo,A51191,
HCDN2775,paquetes-od-varios-2020,4031,"Gutierrez, Ramiro",Buenos Aires,Frente de Todos,AUSENTE,ausente,A51201,https://api.argentinadatos.com/static/diputados/diputados/HCDN2775.jpg
HCDN2371,paquetes-od-varios-2020,4031,"Cresto, Mayda",Entre Ríos,Frente de Todos,AFIRMATIVO,afirmativo,A51099,https://api.argentinadatos.com/static/diputados/diputados/HCDN2371.jpg
HCDN1283,paquetes-od-varios-2020,4031,"Moyano, Juan Facundo",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A50677,https://api.argentinadatos.com/static/diputados/diputados/HCDN1283.jpg
HCDN2765,paquetes-od-varios-2020,4031,"Cisneros, Carlos",Tucumán,Frente de Todos,AFIRMATIVO,afirmativo,A51152,https://api.argentinadatos.com/static/diputados/diputados/HCDN2765.jpg
HCDN1244,paquetes-od-varios-2020,4031,"Brawer, Mara",CABA,Frente de Todos,AFIRMATIVO,afirmativo,A50706,https://api.argentinadatos.com/static/diputados/diputados/HCDN1244.jpg
HCDN1375,paquetes-od-varios-2020,4031,"Gaillard, Ana Carolina",Entre Ríos,Frente de Todos,AFIRMATIVO,afirmativo,A50833,https://api.argentinadatos.com/static/diputados/diputados/HCDN1375.jpg
HCDN2772,paquetes-od-varios-2020,4031,"Vivero, Carlos Alberto",Neuquén,Frente de Todos,AFIRMATIVO,afirmativo,A51236,https://api.argentinadatos.com/static/diputados/diputados/HCDN2772.jpg
vote-koenig-marcelo-christian,paquetes-od-varios-2020,4031,"Koenig, Marcelo Christian",,,AFIRMATIVO,afirmativo,A51251,
HCDN2852,paquetes-od-varios-2020,4031,"Fernandez, Hector",Buenos Aires,Frente de Todos,AFIRMATIVO,afirmativo,A51245,https://api.argentinadatos.com/static/diputados/diputados/HCDN2852.jpg
HCDN2863,paquetes-od-varios-2020,4031,"Carnaghi, Guillermo Oscar",Neuquén,Frente de Todos,AFIRMATIVO,afirmativo,A51265,https://api.argentinadatos.com/static/diputados/diputados/HCDN2863.jpg
HCDN0982,paquetes-od-varios-2020,4031,"Caselles, Graciela Maria",San Juan,Frente de Todos,AFIRMATIVO,afirmativo,A4633,https://api.argentinadatos.com/static/diputados/diputados/HCDN0982.jpg
vote-rodriguez-saa-nicolas-marcelo,paquetes-od-varios-2020,4031,"Rodriguez Saa, Nicolás Marcelo",,,AFIRMATIVO,afirmativo,A51248,
HCDN2819,paquetes-od-varios-2020,4031,"Ferreyra, Daniel Julio",Jujuy,Frente de Todos,AFIRMATIVO,afirmativo,A51169,https://api.argentinadatos.com/static/diputados/diputados/HCDN2819.jpg
HCDN0581,paquetes-od-varios-2020,4031,"Bertone, Rosana Andrea",Tierra del Fuego,Frente de Todos,AFIRMATIVO,afirmativo,A51176,https://api.argentinadatos.com/static/diputados/diputados/HCDN0581.jpg
HCDN1402,paquetes-od-varios-2020,4031,"Gonzalez, Josefina Victoria",Santa Fe,Frente de Todos,AFIRMATIVO,afirmativo,A50866,
HCDN1107,grooming-2020,4040,"Massa, Sergio Tomas",Buenos Aires,Frente de Todos,PRESIDENTE,presidente,A50797,https://api.argentinadatos.com/static/diputados/diputados/HCDN1107.jpg
HCDN1031,grooming-2020,4040,"Iglesias, Fernando Adolfo",CABA,Pro,AFIRMATIVO,afirmativo,A4666,https://api.argentinadatos.com/static/diputados/diputados/HCDN1031.jpg
HCDN2363,grooming-2020,4040,"Campos, Javier",Buenos Aires,Coalicion Civica,AFIRMATIVO,afirmativo,A51088,https://api.argentinadatos.com/static/diputados/diputados/HCDN2363.jpg
vote-flores-hector-toty,grooming-2020,4040,"Flores, Héctor Toty",,,AUSENTE,ausente,A51086,
HCDN1214,grooming-2020,4040,"Terada, Alicia",Chaco,Coalicion Civica,AFIRMATIVO,afirmativo,A4730,https://api.argentinadatos.com/static/diputados/diputados/HCDN1214.jpg
HCDN2823,grooming-2020,4040,"Zuvic, Mariana",CABA,Coalicion Civica,AFIRMATIVO,afirmativo,A51230,https://api.argentinadatos.com/static/diputados/diputados/HCDN2823.jpg
HCDN2362,grooming-2020,4040,"Campagnoli, Marcela",Buenos Aires,Coalicion Civica,AFIRMATIVO,afirmativo,A51061,https://api.argentinadatos.com/static/diputados/diputados/HCDN2362.jpg
vote-guevara-olivera-alejandro-francisco,grooming-2020,4040,"Guevara Olivera, Alejandro Francisco",,,AFIRMATIVO,afirmativo,A51250,
