id,list_id,election_id,district_id,order,rol,nombre,elected,legislator_id,match_confidence,mandato_inicio,mandato_fin,foto
2019-san-juan-consenso-federal-s-01,2019-san-juan-consenso-federal,diputados-2019,San Juan,1,suplente,"JARA, FELIX ""CACHO""",false,,,,,
2019-san-juan-consenso-federal-s-02,2019-san-juan-consenso-federal,diputados-2019,San Juan,2,suplente,"OLGUIN, VERONICA LILIANA TORANZO",false,,,,,
2019-san-juan-consenso-federal-s-03,2019-san-juan-consenso-federal,diputados-2019,San Juan,3,suplente,"RODRIGUEZ, JORGE DANIEL OCHOA",false,,,,,
2019-san-juan-consenso-federal-01,2019-san-juan-consenso-federal,diputados-2019,San Juan,1,titular,"AVELIN, NANCY BARBARITA",false,,,,,
2019-san-juan-consenso-federal-02,2019-san-juan-consenso-federal,diputados-2019,San Juan,2,titular,"CHANQUIA, HECTOR MAURICIO",false,,,,,
2019-san-juan-consenso-federal-03,2019-san-juan-consenso-federal,diputados-2019,San Juan,3,titular,"AGUIRRE, ADRIANA DEL VALLE",false,,,,,
2019-san-juan-juntos-por-el-cambio-s-01,2019-san-juan-juntos-por-el-cambio,diputados-2019,San Juan,1,suplente,"SOLERA, ROMINA",false,,,,,
2019-san-juan-juntos-por-el-cambio-s-02,2019-san-juan-juntos-por-el-cambio,diputados-2019,San Juan,2,suplente,"ACHEM, EMILIO",false,,,,,
2019-san-juan-juntos-por-el-cambio-s-03,2019-san-juan-juntos-por-el-cambio,diputados-2019,San Juan,3,suplente,"PALMA, LAURA",false,,,,,
2019-san-juan-juntos-por-el-cambio-01,2019-san-juan-juntos-por-el-cambio,diputados-2019,San Juan,1,titular,"ORREGO, MARCELO",true,HCDN2801,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2801.jpg
2019-san-juan-juntos-por-el-cambio-02,2019-san-juan-juntos-por-el-cambio,diputados-2019,San Juan,2,titular,"LACIAR, SUSANA",false,,,,,
2019-san-juan-juntos-por-el-cambio-03,2019-san-juan-juntos-por-el-cambio,diputados-2019,San Juan,3,titular,"COLOMBO, RODOLFO",false,,,,,
2019-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-s-01,2019-san-luis-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,San Luis,1,suplente,"PéREZ, IVONNE",false,,,,,
2019-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-s-02,2019-san-luis-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,San Luis,2,suplente,"ABALLAY, JORGE",false,,,,,
2019-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-01,2019-san-luis-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,San Luis,1,titular,"GóMEZ, JOHANA",false,,,,,
2019-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-02,2019-san-luis-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,San Luis,2,titular,"AMADO, IVáN",false,,,,,
2019-san-luis-frente-de-todos-s-01,2019-san-luis-frente-de-todos,diputados-2019,San Luis,1,suplente,"DELFINO, CARLA ANDREA",false,,,,,
2019-san-luis-frente-de-todos-s-02,2019-san-luis-frente-de-todos,diputados-2019,San Luis,2,suplente,"SAENZ, GONZALO JORGE",false,,,,,
2019-san-luis-frente-de-todos-01,2019-san-luis-frente-de-todos,diputados-2019,San Luis,1,titular,"PONCE, CARLOS YBRHAIN",true,HCDN2762,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2762.jpg
2019-san-luis-frente-de-todos-02,2019-san-luis-frente-de-todos,diputados-2019,San Luis,2,titular,"GUIÑAZU, XIMENA AYELEN MAZZINA",false,,,,,
2019-san-luis-gen-s-01,2019-san-luis-gen,diputados-2019,San Luis,1,suplente,"BORKOWSKI, EDUARDO JORGE",false,,,,,
2019-san-luis-gen-s-02,2019-san-luis-gen,diputados-2019,San Luis,2,suplente,"URQUIZA, MARIA NATALIA",false,,,,,
2019-san-luis-gen-01,2019-san-luis-gen,diputados-2019,San Luis,1,titular,"ALVAREZ, CLAUDIO ARIEL",false,,,,,
2019-san-luis-gen-02,2019-san-luis-gen,diputados-2019,San Luis,2,titular,"CIMINARI, MARIA EUGENIA",false,,,,,
2019-san-luis-juntos-por-el-cambio-s-01,2019-san-luis-juntos-por-el-cambio,diputados-2019,San Luis,1,suplente,"RODRIGUEZ, ALBERTO GUSTAVO ARANCIBIA",false,,,,,
2019-san-luis-juntos-por-el-cambio-s-02,2019-san-luis-juntos-por-el-cambio,diputados-2019,San Luis,2,suplente,"ALEGRE, PATRICIA ADRIANA",false,,,,,
2019-san-luis-juntos-por-el-cambio-01,2019-san-luis-juntos-por-el-cambio,diputados-2019,San Luis,1,titular,"CACACE, ALEJANDRO",true,HCDN2785,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2785.jpg
2019-san-luis-juntos-por-el-cambio-02,2019-san-luis-juntos-por-el-cambio,diputados-2019,San Luis,2,titular,"GALLARDO, MARIA EUGENIA",false,,,,,
2019-santa-cruz-frente-de-izquierda-y-de-trabajadores-unidad-s-01,2019-santa-cruz-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Cruz,1,suplente,"COYOPAE, TANYA NAYR GARCIA",false,,,,,
2019-santa-cruz-frente-de-izquierda-y-de-trabajadores-unidad-s-02,2019-santa-cruz-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Cruz,2,suplente,"GUTIERREZ, NICOLAS IGNACIO",false,,,,,
2019-santa-cruz-frente-de-izquierda-y-de-trabajadores-unidad-01,2019-santa-cruz-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Cruz,1,titular,"VIVANCO, ADA SILVIA",false,,,,,
2019-santa-cruz-frente-de-izquierda-y-de-trabajadores-unidad-02,2019-santa-cruz-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Cruz,2,titular,"DIAZ, LUIS FERNANDO",false,,,,,
2019-santa-cruz-frente-de-todos-s-01,2019-santa-cruz-frente-de-todos,diputados-2019,Santa Cruz,1,suplente,"VERON, JORGE GUILLERMO",true,HCDN2866,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2866.jpg
2019-santa-cruz-frente-de-todos-s-02,2019-santa-cruz-frente-de-todos,diputados-2019,Santa Cruz,2,suplente,"MANSILLA, LAURA MARISA",false,,,,,
2019-santa-cruz-frente-de-todos-01,2019-santa-cruz-frente-de-todos,diputados-2019,Santa Cruz,1,titular,"GONZALEZ, PABLO GERARDO",true,HCDN1316,exact,2019-12-10,2021-02-10,
2019-santa-cruz-frente-de-todos-02,2019-santa-cruz-frente-de-todos,diputados-2019,Santa Cruz,2,titular,"VESSVESSIAN, MARCELA PAOLA",true,HCDN2830,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2830.jpg
2019-santa-cruz-frente-renovador-autentico-s-01,2019-santa-cruz-frente-renovador-autentico,diputados-2019,Santa Cruz,1,suplente,"DIAZ, JUVENAL",false,,,,,
2019-santa-cruz-frente-renovador-autentico-s-02,2019-santa-cruz-frente-renovador-autentico,diputados-2019,Santa Cruz,2,suplente,"ALFARO, RAMONA ROSALIA",false,,,,,
2019-santa-cruz-frente-renovador-autentico-01,2019-santa-cruz-frente-renovador-autentico,diputados-2019,Santa Cruz,1,titular,"BLASSIOTTO, JOSE",false,,,,,
2019-santa-cruz-frente-renovador-autentico-02,2019-santa-cruz-frente-renovador-autentico,diputados-2019,Santa Cruz,2,titular,"MEDRANO, MAGDALENA",false,,,,,
2019-santa-cruz-juntos-por-el-cambio-s-01,2019-santa-cruz-juntos-por-el-cambio,diputados-2019,Santa Cruz,1,suplente,"VERA, LUIS CESAR",false,,,,,
2019-santa-cruz-juntos-por-el-cambio-s-02,2019-santa-cruz-juntos-por-el-cambio,diputados-2019,Santa Cruz,2,suplente,"DONATO, NANCY",false,,,,,
2019-santa-cruz-juntos-por-el-cambio-01,2019-santa-cruz-juntos-por-el-cambio,diputados-2019,Santa Cruz,1,titular,"ZEIDAN, OMAR",false,,,,,
2019-santa-cruz-juntos-por-el-cambio-02,2019-santa-cruz-juntos-por-el-cambio,diputados-2019,Santa Cruz,2,titular,"CITTANTI, CONSTANZA PATEK",false,,,,,
2019-santa-fe-consenso-federal-s-01,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,1,suplente,"CHENA, MARIA ALEJANDRA",false,,,,,
2019-santa-fe-consenso-federal-s-02,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,2,suplente,"MOLINAS, PUBLIO EDUARDO",false,,,,,
2019-santa-fe-consenso-federal-s-03,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,3,suplente,"MOTTIER, VANESA VERONICA",false,,,,,
2019-santa-fe-consenso-federal-s-04,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,4,suplente,"SELLA, MATIAS EZEQUIEL MARTINEZ",false,,,,,
2019-santa-fe-consenso-federal-s-05,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,5,suplente,"CURTO, CAMILA RODRIGUEZ DEL",false,,,,,
2019-santa-fe-consenso-federal-s-06,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,6,suplente,"RIOS, RAMON OCTAVIO",false,,,,,
2019-santa-fe-consenso-federal-01,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,1,titular,"ESTEVEZ, ENRIQUE ELOY",true,HCDN2756,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2756.jpg
2019-santa-fe-consenso-federal-02,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,2,titular,"PIEDRABUENA, CAROLINA",false,,,,,
2019-santa-fe-consenso-federal-03,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,3,titular,"GHIRARDI, HORACIO",false,,,,,
2019-santa-fe-consenso-federal-04,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,4,titular,"BARCAROLO, MARIA FLORENCIA",false,,,,,
2019-santa-fe-consenso-federal-05,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,5,titular,"BAEZ, GABRIEL HERNAN",false,,,,,
2019-santa-fe-consenso-federal-06,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,6,titular,"GRANDE, MARILINA ANA",false,,,,,
2019-santa-fe-consenso-federal-07,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,7,titular,"LECOUR, RAMIRO JAVIER AROLA",false,,,,,
2019-santa-fe-consenso-federal-08,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,8,titular,"MEDRANO, ARACELI",false,,,,,
2019-santa-fe-consenso-federal-09,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,9,titular,"GALASSI, RAMIRO",false,,,,,
2019-santa-fe-consenso-federal-10,2019-santa-fe-consenso-federal,diputados-2019,Santa Fe,10,titular,"CLERICI, SANDRA MARIA",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-s-01,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,1,suplente,"FERNANDEZ, FACUNDO MARTIN",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-s-02,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,2,suplente,"MEGLIO, GABRIELA CECILIA",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-s-03,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,3,suplente,"GAUNA, JUAN JOSE",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-s-04,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,4,suplente,"GRIMALT, SELENA DENISE",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-s-05,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,5,suplente,"PINCHETTI, GASTON EMANUEL",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-s-06,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,6,suplente,"FERNANDEZ, LUCIA MICAELA",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-01,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,1,titular,"CRIVARO, OCTAVIO",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-02,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,2,titular,"SOSA, MARIA JIMENA",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-03,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,3,titular,"CACERES, LUCIANO JESUS",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-04,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,4,titular,"VERGARA, DANIELA JUDITH",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-05,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,5,titular,"MONZON, CARLOS JAVIER",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-06,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,6,titular,"GUTIERREZ, MARIA FERNANDA",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-07,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,7,titular,"FENOY, GUSTAVO JESUS",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-08,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,8,titular,"GARCIA, ROMINA PAOLA",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-09,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,9,titular,"TONERO, GERMAN ANTONIO",false,,,,,
2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad-10,2019-santa-fe-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2019,Santa Fe,10,titular,"CARRIZO, VERONICA ANABELA",false,,,,,
2019-santa-fe-frente-de-todos-s-01,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,1,suplente,"MOÑOA, DIEGO FERNANDO",false,,,,,
2019-santa-fe-frente-de-todos-s-02,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,2,suplente,"GONZALEZ, CAROLINA ARACELI",false,,,,,
2019-santa-fe-frente-de-todos-s-03,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,3,suplente,"GIORGETTI, MATIAS MIGUEL",false,,,,,
2019-santa-fe-frente-de-todos-s-04,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,4,suplente,"INGARAMO, ANA ISABEL",false,,,,,
2019-santa-fe-frente-de-todos-s-05,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,5,suplente,"VALLINA, PATRICIA INES",false,,,,,
2019-santa-fe-frente-de-todos-s-06,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,6,suplente,"VALLINA, PATRICIA INES",false,,,,,
2019-santa-fe-frente-de-todos-01,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,1,titular,"CLERI, MARCOS",true,HCDN1250,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1250.jpg
2019-santa-fe-frente-de-todos-02,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,2,titular,"OBEID, ALEJANDRA DEL HUERTO",true,HCDN2788,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2788.jpg
2019-santa-fe-frente-de-todos-03,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,3,titular,"MARTINEZ, GERMAN PEDRO",true,HCDN2789,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2789.jpg
2019-santa-fe-frente-de-todos-04,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,4,titular,"MASSETANI, VANESA LAURA",true,HCDN1504,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1504.jpg
2019-santa-fe-frente-de-todos-05,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,5,titular,"HOFFMANN, JORGE ALBERTO",false,,,,,
2019-santa-fe-frente-de-todos-06,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,6,titular,"OCAMPO, NATALIA JORGELINA",false,,,,,
2019-santa-fe-frente-de-todos-07,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,7,titular,"RICO, IGNACIO",false,,,,,
2019-santa-fe-frente-de-todos-08,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,8,titular,"ZALAZAR, SOLEDAD VANESA",false,,,,,
2019-santa-fe-frente-de-todos-09,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,9,titular,"KAHLOW, GERMAN ALCIDES OSVAL",false,,,,,
2019-santa-fe-frente-de-todos-10,2019-santa-fe-frente-de-todos,diputados-2019,Santa Fe,10,titular,"CARRIEDO, ELOISA RUIZ",false,,,,,
2019-santa-fe-juntos-por-el-cambio-s-01,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,1,suplente,"ANDRADE, JUAN MANUEL",false,,,,,
2019-santa-fe-juntos-por-el-cambio-s-02,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,2,suplente,"PALMERO, SILVIA CLARA",false,,,,,
2019-santa-fe-juntos-por-el-cambio-s-03,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,3,suplente,"PANCRAZIO, ERNESTO FEDERICO",false,,,,,
2019-santa-fe-juntos-por-el-cambio-s-04,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,4,suplente,"MONTIEL, NADIA SOLEDAD",false,,,,,
2019-santa-fe-juntos-por-el-cambio-s-05,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,5,suplente,"BELTRAN, BRUNO DIEGO",false,,,,,
2019-santa-fe-juntos-por-el-cambio-s-06,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,6,suplente,"LOMBARDO, MARIA PIA",false,,,,,
2019-santa-fe-juntos-por-el-cambio-01,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,1,titular,"ANGELINI, FEDERICO",true,HCDN2793,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2793.jpg
2019-santa-fe-juntos-por-el-cambio-02,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,2,titular,"GARCIA, XIMENA",true,HCDN2814,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2814.jpg
2019-santa-fe-juntos-por-el-cambio-03,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,3,titular,"NUÑEZ, JOSE CARLOS",true,HCDN1500,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1500.jpg
2019-santa-fe-juntos-por-el-cambio-04,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,4,titular,"CASTETS, LAURA CAROLINA",true,HCDN2827,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2827.jpg
2019-santa-fe-juntos-por-el-cambio-05,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,5,titular,"MARTIN, JUAN",true,HCDN2764,exact,2019-12-10,2023-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2764.jpg
2019-santa-fe-juntos-por-el-cambio-06,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,6,titular,"ARCANDO, CESIRA",false,,,,,
2019-santa-fe-juntos-por-el-cambio-07,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,7,titular,"LORENZI, CARLOS RODOLFO DE",false,,,,,
2019-santa-fe-juntos-por-el-cambio-08,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,8,titular,"BONINO, JULIANA",false,,,,,
2019-santa-fe-juntos-por-el-cambio-09,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,9,titular,"AMER, MAURICIO SEBASTIAN",false,,,,,
2019-santa-fe-juntos-por-el-cambio-10,2019-santa-fe-juntos-por-el-cambio,diputados-2019,Santa Fe,10,titular,"TOMAS, ADRIANA ELINA",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-s-01,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,1,suplente,"GUINEA, RODOLFO OSCAR ORTIZ DE",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-s-02,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,2,suplente,"PILOT, DIANA ELENA",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-s-03,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,3,suplente,"ARAMBEL, MAURICIO",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-s-04,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,4,suplente,"BARBASOLA, MARIA EUGENIA",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-s-05,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,5,suplente,"BARAGIOLA, MARIANO IGNACIO",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-s-06,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,6,suplente,"GOMEZ, ROCIO VALERIA",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-01,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,1,titular,"MANSILLA, GONZALO JAVIER",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-02,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,2,titular,"BROUWER, BEATRIZ ANA",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-03,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,3,titular,"AQUINO, DANIEL HORACIO",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-04,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,4,titular,"POLENTA, MARIANA",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-05,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,5,titular,"FASANO, FEDERICO MAXIMO",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-06,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,6,titular,"FALCO, ROSANA DE JESUS",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-07,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,7,titular,"VILLALBA, EZEQUIEL ESTEBAN",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-08,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,8,titular,"MONSANTO, ALICIA PAULA",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-09,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,9,titular,"DIESI, PABLO ARIEL",false,,,,,
2019-santa-fe-unite-por-la-libertad-y-la-dignidad-10,2019-santa-fe-unite-por-la-libertad-y-la-dignidad,diputados-2019,Santa Fe,10,titular,"PONCE, MARIA LAURA",false,,,,,
2019-santiago-del-estero-frente-civico-por-santiago-s-01,2019-santiago-del-estero-frente-civico-por-santiago,diputados-2019,Santiago del Estero,1,suplente,"GER, ROBERTO LUIS",false,,,,,
2019-santiago-del-estero-frente-civico-por-santiago-s-02,2019-santiago-del-estero-frente-civico-por-santiago,diputados-2019,Santiago del Estero,2,suplente,"MOYANO, NILDA",false,,,,,
